esd,record_time,soc,pack_voltage (V),charge_current (A),max_cell_voltage (V),min_cell_voltage (V),max_temperature (℃),min_temperature (℃),available_energy (kw),available_capacity (Ah)
1327017,4/9/2015 14:40,70.8,354.7,-22.5,3.948,3.919,37,35,32.1,96.52
1475322,8/9/2015 11:46,70.8,354.7,-22.5,3.948,3.919,37,35,32.12,96.57
2221486,9/9/2015 14:02,70.8,354.9,-22.5,3.949,3.92,37,35,32.14,96.62
6412876,10/9/2015 13:33,70.8,354.7,-22.5,3.949,3.921,37,35,32.15,96.67
4024288,11/9/2015 17:23,71.2,354.9,-22.5,3.95,3.92,37,35,32.17,96.71
3058991,14/9/2015 15:32,71.2,354.9,-22.5,3.95,3.921,37,35,32.19,96.75999
8143815,15/9/2015 16:09,71.2,354.9,-22.5,3.95,3.922,37,35,32.2,96.81
7890969,16/9/2015 15:34,71.2,354.9,-22.5,3.95,3.921,37,35,32.22,96.86
5079762,17/9/2015 15:04,71.2,354.9,-22.5,3.951,3.922,37,35,32.24,96.91
8687538,18/9/2015 15:05,71.2,354.9,-22.5,3.951,3.922,37,35,32.25,96.96
1705537,18/9/2015 21:13,71.2,355,-22.5,3.952,3.923,37,35,32.27,97.00999
5692114,21/9/2015 15:45,71.2,355.2,-22.5,3.952,3.923,37,35,32.29,97.06
7981055,22/9/2015 15:18,71.2,355,-22.5,3.953,3.924,37,35,32.31,97.13
6916794,23/9/2015 15:15,71.2,355.2,-22.5,3.952,3.924,37,35,32.32,97.18
4782478,23/9/2015 20:54,71.6,355.2,-22.5,3.954,3.924,37,35,32.34,97.23
4851965,24/9/2015 14:20,71.6,355.2,-22.5,3.954,3.924,37,35,32.36,97.28
1836265,24/9/2015 19:53,71.6,355.2,-22.5,3.954,3.925,37,35,32.37,97.32999
1196499,25/9/2015 15:08,71.6,355.2,-22.5,3.954,3.925,37,35,32.38,97.36
9538483,25/9/2015 19:18,71.6,355.3,-22.5,3.955,3.925,37,35,32.4,97.41
5626149,3/3/2015 22:00,71.6,355.3,-22.5,3.955,3.925,37,35,32.43,97.48
6245196,6/3/2015 19:04,71.6,355.3,-22.5,3.955,3.926,37,35,32.44,97.53
6388351,11/3/2015 20:59,71.6,355.3,-22.5,3.956,3.926,37,35,32.45,97.57999
6948803,1/4/2015 18:24,71.6,355.5,-22.5,3.956,3.927,37,35,32.48,97.63
1419633,9/4/2015 20:14,71.6,355.3,-22.5,3.957,3.928,37,35,32.49,97.68
9174863,17/8/2015 20:58,71.6,355.5,-22.5,3.957,3.928,37,35,32.5,97.73
3430447,19/8/2015 15:51,72,355.5,-22.5,3.957,3.928,37,35,32.53,97.77
9365911,19/8/2015 19:32,72,355.5,-22.5,3.957,3.928,37,35,32.54,97.82
4452686,20/8/2015 19:55,72,355.7,-22.5,3.958,3.929,37,35,32.55,97.87
4150708,21/8/2015 19:33,72,355.7,-22.5,3.958,3.929,37,35,32.58,97.92
2703398,25/8/2015 20:42,72,355.7,-22.5,3.958,3.93,37,35,32.6,98
3812764,8/9/2015 20:39,72,355.7,-22.5,3.958,3.93,37,35,32.6,98.03
1583759,9/9/2015 21:06,72,355.7,-22.5,3.96,3.93,37,35,32.63,98.09
8896158,11/9/2015 16:02,72,355.8,-22.5,3.96,3.931,37,35,32.65,98.14
5317838,15/9/2015 21:44,72,355.8,-22.5,3.96,3.931,37,35,32.66,98.18999
8201165,21/9/2015 20:32,72,355.8,-22.5,3.961,3.931,37,35,32.68,98.24
8831858,19/3/2015 18:22,72,355.8,-22.5,3.961,3.932,37,35,32.7,98.29
5142454,24/4/2015 19:58,72.4,355.8,-22.5,3.961,3.932,37,35,32.71,98.34
2180379,28/4/2015 20:39,72.4,355.8,-22.5,3.962,3.932,37,35,32.73,98.39
8972878,17/3/2015 19:57,72.4,356,-22.5,3.962,3.933,37,35,32.74,98.43999
7847577,19/3/2015 20:48,72.4,356,-22.5,3.962,3.933,37,35,32.76,98.49
5648345,20/3/2015 18:55,72.4,356,-22.5,3.962,3.934,37,35,32.78,98.54
6080316,24/3/2015 16:59,72.4,356.1,-22.5,3.963,3.933,37,35,32.79,98.59
7980372,25/3/2015 19:53,72.4,356.1,-22.5,3.963,3.934,37,35,32.81,98.64
6411126,30/3/2015 19:37,72.4,356.1,-22.5,3.963,3.935,37,35,32.83,98.71
8327038,31/3/2015 18:58,72.4,356.1,-22.5,3.964,3.935,37,35,32.85,98.75999
3796942,1/4/2015 20:01,72.4,356.3,-22.5,3.964,3.935,37,35,32.86,98.81
2874672,6/4/2015 20:26,72.8,356.1,-22.5,3.964,3.936,37,35,32.89,98.86
9222540,7/4/2015 20:12,72.8,356.3,-22.5,3.965,3.936,37,35,32.9,98.91
2082394,8/4/2015 20:10,72.8,356.3,-22.5,3.966,3.936,37,35,32.91,98.96
2776626,9/4/2015 15:13,72.8,356.3,-22.5,3.965,3.936,37,35,32.94,99.00999
2389576,10/4/2015 15:38,72.8,356.4,-22.5,3.966,3.938,37,35,32.95,99.06
7692175,20/4/2015 13:56,72.8,356.3,-22.5,3.967,3.937,37,35,32.96,99.1
4579494,19/5/2015 20:33,72.8,356.4,-22.5,3.967,3.938,37,35,32.99,99.15
7063897,3/6/2015 20:23,72.8,356.4,-22.5,3.967,3.937,37,35,33,99.2
8987852,4/6/2015 20:10,72.8,356.4,-22.5,3.968,3.938,37,35,33.01,99.25
2783555,26/3/2015 11:32,72.8,356.6,-22.5,3.968,3.939,37,35,33.03,99.3
9165788,26/3/2015 17:11,72.8,356.6,-22.5,3.968,3.939,37,35,33.05,99.36
4631446,27/3/2015 11:12,73.2,356.6,-22.5,3.968,3.94,37,35,33.06,99.41
1994884,27/3/2015 13:59,73.2,356.6,-22.5,3.969,3.94,37,35,33.08,99.46
2015168,28/3/2015 10:04,73.2,356.6,-22.5,3.97,3.94,37,35,33.1,99.52
7483602,30/3/2015 10:57,73.2,356.6,-22.5,3.969,3.941,37,35,33.12,99.57
5834930,30/3/2015 16:48,73.2,356.8,-22.5,3.971,3.941,37,35,33.14,99.62
8150807,31/3/2015 9:17,73.2,356.8,-22.5,3.97,3.941,37,35,33.15,99.67
5105682,1/4/2015 12:34,73.2,356.8,-22.5,3.97,3.942,37,35,33.17,99.72
3928698,2/4/2015 11:30,73.2,356.9,-22.5,3.971,3.943,37,35,33.19,99.77
4538678,4/4/2015 11:11,73.2,356.9,-22.5,3.971,3.942,37,35,33.2,99.82
7819704,4/4/2015 14:58,73.2,356.8,-22.5,3.971,3.943,37,35,33.22,99.87
9567283,6/4/2015 11:51,73.2,356.9,-22.5,3.972,3.943,37,35,33.24,99.92
1799304,7/4/2015 9:09,73.6,356.9,-22.5,3.973,3.943,37,35,33.25,99.97
2777495,7/4/2015 14:40,73.6,356.9,-22.5,3.973,3.944,37,35,33.27,100.02
3358785,13/4/2015 12:51,73.6,357.1,-22.5,3.973,3.945,37,35,33.29,100.07
7643878,14/4/2015 11:11,73.6,357.1,-22.5,3.974,3.946,37,35,33.3,100.12
4010074,15/4/2015 10:50,73.6,357.1,-22.5,3.974,3.945,37,35,33.32,100.17
6200923,15/4/2015 17:21,73.6,357.1,-22.5,3.975,3.945,37,35,33.33,100.2
2729035,16/4/2015 11:03,73.6,357.1,-22.5,3.975,3.946,37,35,33.35,100.27
4474986,16/4/2015 16:14,73.6,357.1,-22.5,3.975,3.946,37,35,33.37,100.34
5010305,17/4/2015 11:02,73.6,357.2,-22.5,3.975,3.946,37,35,33.39,100.39
4044475,18/4/2015 12:45,73.6,357.2,-22.5,3.976,3.947,37,35,33.41,100.43
7281799,20/4/2015 11:35,74,357.4,-22.5,3.976,3.947,37,35,33.42,100.48
9030800,21/4/2015 11:06,74,357.4,-22.5,3.977,3.948,37,35,33.44,100.53
6811747,21/4/2015 17:48,74,357.4,-22.5,3.978,3.948,37,35,33.46,100.58
4132753,22/4/2015 11:08,74,357.4,-22.5,3.978,3.948,37,35,33.47,100.63
4851016,22/4/2015 16:34,74,357.4,-22.5,3.978,3.949,37,35,33.49,100.68
2479922,23/4/2015 11:17,74,357.4,-22.5,3.978,3.949,37,35,33.51,100.74
3196307,24/4/2015 11:03,74,357.4,-22.5,3.979,3.949,37,35,33.52,100.79
4272308,24/4/2015 14:57,74,357.5,-22.5,3.979,3.949,37,35,33.54,100.84
9932506,25/4/2015 12:26,74,357.5,-22.5,3.979,3.95,37,35,33.56,100.89
1956207,25/4/2015 14:08,74,357.5,-22.5,3.979,3.95,37,35,33.58,100.95
4384506,27/4/2015 11:20,74,357.5,-22.5,3.979,3.951,37,35,33.6,101
8698155,28/4/2015 10:58,74.4,357.5,-22.5,3.98,3.951,37,35,33.61,101.05
9855836,29/4/2015 11:09,74.4,357.7,-22.5,3.981,3.951,37,35,33.63,101.09
3233524,30/4/2015 11:42,74.4,357.7,-22.5,3.981,3.952,37,35,33.64,101.14
5353843,1/5/2015 14:26,74.4,357.7,-22.5,3.982,3.952,37,35,33.65,101.19
9432994,1/5/2015 17:49,74.4,357.8,-22.5,3.982,3.953,37,35,33.68,101.25
3000437,4/5/2015 11:39,74.4,357.8,-22.5,3.982,3.953,37,35,33.7,101.3
1756465,4/5/2015 18:52,74.4,357.8,-22.5,3.982,3.953,37,35,33.71,101.35
6774113,5/5/2015 12:20,74.4,357.8,-22.5,3.982,3.953,37,35,33.73,101.4
9540540,6/5/2015 11:04,74.4,357.8,-22.5,3.983,3.955,37,35,33.75,101.45
9596836,7/5/2015 11:11,74.4,358,-22.5,3.984,3.954,37,35,33.76,101.5
3520393,8/5/2015 11:10,74.4,358,-22.5,3.984,3.955,37,35,33.78,101.55
6096052,8/5/2015 18:57,74.8,358,-22.5,3.985,3.956,37,35,33.8,101.6
6017088,9/5/2015 11:37,74.8,358,-22.5,3.984,3.956,37,35,33.81,101.65
3500440,9/5/2015 14:35,74.8,358,-22.5,3.985,3.957,37,35,33.83,101.7
7350954,11/5/2015 11:43,74.8,358.2,-22.5,3.985,3.957,37,35,33.85,101.75
6843043,12/5/2015 11:28,74.8,358.2,-22.5,3.986,3.957,37,35,33.86,101.8
8094323,13/5/2015 17:56,74.8,358.2,-22.5,3.986,3.957,37,35,33.88,101.85
5833308,14/5/2015 11:05,74.8,358.2,-22.5,3.986,3.957,37,35,33.89,101.9
8327550,15/5/2015 11:04,74.8,358.2,-22.5,3.987,3.958,37,35,33.91,101.95
4580264,15/5/2015 16:36,74.8,358.3,-22.5,3.988,3.958,37,35,33.93,102
2043259,16/5/2015 12:22,74.8,358.3,-22.5,3.988,3.958,37,35,33.95,102.06
2636266,17/5/2015 12:03,74.8,358.3,-22.5,3.988,3.958,37,35,33.97,102.12
6976803,17/5/2015 13:37,75.2,358.5,-22.5,3.988,3.959,37,35,33.98,102.17
3739661,18/5/2015 11:28,75.2,358.3,-22.5,3.988,3.96,37,35,34,102.22
9810647,18/5/2015 15:49,75.2,358.5,-22.5,3.99,3.961,37,35,34.01,102.27
4550364,19/5/2015 11:06,75.2,358.5,-22.5,3.989,3.96,37,35,34.04,102.32
9388820,19/5/2015 13:37,75.2,358.5,-22.5,3.99,3.961,37,35,34.05,102.37
4369382,20/5/2015 11:11,75.2,358.6,-22.5,3.99,3.961,37,35,34.06,102.42
2949384,20/5/2015 18:56,75.2,358.5,-22.5,3.991,3.962,37,35,34.09,102.47
4703592,21/5/2015 11:01,75.2,358.6,-22.5,3.991,3.961,37,35,34.1,102.52
5965252,22/5/2015 11:04,75.2,358.6,-22.5,3.992,3.963,37,35,34.11,102.56
7331338,22/5/2015 15:44,75.2,358.6,-22.5,3.992,3.963,37,35,34.14,102.61
2907516,26/5/2015 11:06,75.6,358.6,-22.5,3.992,3.963,37,35,34.15,102.66
9271119,27/5/2015 11:03,75.6,358.8,-22.5,3.992,3.963,37,35,34.16,102.71
5012038,27/5/2015 15:46,75.6,358.8,-22.5,3.993,3.964,37,35,34.19,102.78
8439790,28/5/2015 11:03,20,327.1,-73.80002,3.654,3.62,36,34,8.97,26.96
2719933,30/5/2015 12:00,20,327.5,-73.70001,3.661,3.625,36,34,9.02,27.14
9465310,30/5/2015 17:12,20,327.7,-73.70001,3.662,3.628,36,34,9.07,27.27
2742271,1/6/2015 11:31,20,327.8,-73.70001,3.664,3.631,36,34,9.13,27.45
8829566,2/6/2015 11:17,20.4,328,-73.70001,3.666,3.633,36,34,9.19,27.62
1699262,3/6/2015 12:07,20.4,328.2,-73.80002,3.668,3.634,36,35,9.24,27.79
9916089,4/6/2015 11:17,20.4,328.3,-73.70001,3.669,3.636,36,35,9.3,27.95
4366747,5/6/2015 11:11,20.8,328.5,-73.70001,3.67,3.637,36,35,9.349999,28.12
